word,x,y,x_mod,y_mod
various,4.498990059,1.9804914,44.98990059,19.804914
reasons,29.69080734,12.49908733,296.9080734,124.9908733
examples,-17.77184296,-8.541772842,-177.7184296,-85.41772842
fluctuations,-2.676983356,-39.35942841,-26.76983356,-393.5942841
shorter,7.033235073,-45.90082932,70.33235073,-459.0082932
volcanoes,19.3825264,-48.7449379,193.825264,-487.449379
cooled,11.51580524,-21.21891594,115.1580524,-212.1891594
None,18.21509933,-5.820240974,182.1509933,-58.20240974
contrast,22.99881935,22.29873848,229.9881935,222.9873848
physics,-9.370715141,15.97724628,-93.70715141,159.7724628
Dr,-31.00113869,22.13559341,-310.0113869,221.3559341
estimate,-9.771824837,-3.83725214,-97.71824837,-38.3725214
experienced,10.50246429,-38.12358475,105.0246429,-381.2358475
brief,22.34072495,10.36855507,223.4072495,103.6855507
showing,24.39719772,22.11796379,243.9719772,221.1796379
factor,48.72523499,-19.90549088,487.2523499,-199.0549088
Brief,-7.90080595,28.16719818,-79.0080595,281.6719818
happened,25.15080643,-13.10078335,251.5080643,-131.0078335
obvious,32.09793854,-29.19496536,320.9793854,-291.9496536
cited,12.73537159,28.85887718,127.3537159,288.5887718
held,16.73768806,-22.72869682,167.3768806,-227.2869682
existence,35.74262238,-18.80054092,357.4262238,-188.0054092
issue,18.47789192,1.843509674,184.7789192,18.43509674
broad,14.61179543,-7.340744972,146.1179543,-73.40744972
shift,18.98753357,0.819191039,189.8753357,8.19191039
short,51.8494873,-23.69970703,518.494873,-236.9970703
sometimes,11.95587063,14.61310387,119.5587063,146.1310387
abrupt,15.27187538,-21.84030914,152.7187538,-218.4030914
given,6.940691948,9.594126701,69.40691948,95.94126701
location,9.419075966,-23.19091988,94.19075966,-231.9091988
think,-20.328619,5.842899323,-203.28619,58.42899323
overall,-2.767169952,-42.83607101,-27.67169952,-428.3607101
compared,-23.54591179,-33.19287491,-235.4591179,-331.9287491
snaps,5.773856163,-38.05863571,57.73856163,-380.5863571
exists,9.594120026,-50.10672379,95.94120026,-501.0672379
wrong,27.77436829,18.87075424,277.7436829,188.7075424
believe,6.498178005,0.549840152,64.98178005,5.49840152
newspaper,-10.62012482,7.146080017,-106.2012482,71.46080017
headlines,-9.644954681,6.371853828,-96.44954681,63.71853828
warning,-10.21750355,6.032914639,-102.1750355,60.32914639
reveals,32.25312805,20.07234955,322.5312805,200.7234955
articles,1.199759722,9.292949677,11.99759722,92.92949677
papers,31.57152557,3.979145765,315.7152557,39.79145765
minority,11.89546871,15.82960796,118.9546871,158.2960796
infancy,23.06287575,-5.970988274,230.6287575,-59.70988274
learning,21.88440323,-3.989571571,218.8440323,-39.89571571
forces,21.81460381,-18.40426064,218.1460381,-184.0426064
researchers,9.047847748,11.51078892,90.47847748,115.1078892
prominent,11.16525936,18.3152523,111.6525936,183.152523
aerosols,13.08987045,-54.92005157,130.8987045,-549.2005157
testing,24.46606064,-7.955190182,244.6606064,-79.55190182
made,18.22872734,6.389009476,182.2872734,63.89009476
conducted,-13.59537315,17.32649231,-135.9537315,173.2649231
survey,-11.67889309,17.71853638,-116.7889309,177.1853638
literature,15.41205406,25.61275864,154.1205406,256.1275864
research,-16.39019775,5.621495247,-163.9019775,56.21495247
indicated,-25.88986778,-5.38226366,-258.8986778,-53.8226366
either,36.69371796,-3.466449499,366.9371796,-34.66449499
never,42.29381561,-26.08892822,422.9381561,-260.8892822
let,15.24012184,-3.539101124,152.4012184,-35.39101124
write,16.43974686,-2.910478354,164.3974686,-29.10478354
suggests,25.45205688,12.72303391,254.5205688,127.2303391
compelling,33.3984108,9.88117981,333.984108,98.8117981
stories,9.608240128,52.76304626,96.08240128,527.6304626
included,-19.39846039,42.08286285,-193.9846039,420.8286285
contradictory,12.95907402,5.47341156,129.5907402,54.7341156
theories,27.26264,-5.259805679,272.6264,-52.59805679
exception,19.32035255,6.848071098,193.2035255,68.48071098
rule,20.90213585,7.308540821,209.0213585,73.08540821
politicians,13.15929031,8.640948296,131.5929031,86.40948296
doubt,13.72298813,0.706824958,137.2298813,7.06824958
credibility,22.76184273,9.21053791,227.6184273,92.1053791
handful,17.50830078,3.315636635,175.0830078,33.15636635
unreliable,34.61886597,-4.70119381,346.1886597,-47.0119381
talking,18.34919357,17.52515793,183.4919357,175.2515793
skeptics,10.93744373,18.52190781,109.3744373,185.2190781
plausible,36.56623459,8.719550133,365.6623459,87.19550133
argument,28.32139015,5.744209766,283.2139015,57.44209766
relied,27.58651924,6.306316853,275.8651924,63.06316853
independent,2.575979948,19.5746727,25.75979948,195.746727
remarkably,26.9018383,4.350913048,269.018383,43.50913048
consistent,43.83490753,5.284090519,438.3490753,52.84090519
NOAA,-32.90504074,16.35187912,-329.0504074,163.5187912
Meteorological,-11.11993408,19.54532814,-111.1993408,195.4532814
Service,-33.2687149,16.19883919,-332.687149,161.9883919
Centre,-22.79153633,39.33036804,-227.9153633,393.3036804
Forecasts,19.60632896,38.86732864,196.0632896,388.6732864
account,44.00980377,-13.39028931,440.0980377,-133.9028931
Urban,-36.30081558,-13.41320992,-363.0081558,-134.1320992
surfaces,-15.2190733,-15.25511646,-152.190733,-152.5511646
releasing,26.9399147,-20.72236443,269.399147,-207.2236443
concern,4.014921665,-7.671989441,40.14921665,-76.71989441
phenomena,29.88282394,3.118901014,298.8282394,31.18901014
conclusion,28.74426079,3.278933764,287.4426079,32.78933764
sites,-32.56563568,2.849028349,-325.6563568,28.49028349
rural,32.25186539,-14.22065449,322.5186539,-142.2065449
substantial,-18.80381203,-20.3648243,-188.0381203,-203.648243
carefully,20.24461746,12.92473221,202.4461746,129.2473221
methods,4.408426762,-9.642069817,44.08426762,-96.42069817
Berkeley,31.1578846,-8.738491058,311.578846,-87.38491058
accurate,-34.39665985,-5.276145458,-343.9665985,-52.76145458
complex,26.56707954,7.955622196,265.6707954,79.55622196
rather,32.49017334,15.64316082,324.9017334,156.4316082
computer,47.75526047,-11.05598736,477.5526047,-110.5598736
impressively,27.07971573,1.566943765,270.7971573,15.66943765
advanced,28.4609127,0.863869965,284.609127,8.63869965
predicting,28.31628036,0.795850039,283.1628036,7.95850039
head,-14.30134869,24.03277969,-143.0134869,240.3277969
Studies,-15.68322086,30.08959961,-156.8322086,300.8959961
CMIP,31.65606117,-9.240724564,316.5606117,-92.40724564
simulations,31.46617889,-4.996146202,314.6617889,-49.96146202
spot,32.19929886,-12.00480747,321.9929886,-120.0480747
effectively,10.85545158,0.673529744,108.5545158,6.73529744
observations,36.98860931,11.79439354,369.8860931,117.9439354
lines,37.44962692,13.14439678,374.4962692,131.4439678
datasets,32.94152069,-9.180039406,329.4152069,-91.80039406
agencies,-16.63435745,-1.70748508,-166.3435745,-17.0748508
consistently,-12.02847195,-35.70827103,-120.2847195,-357.0827103
gauge,34.88169861,-7.154814243,348.8169861,-71.54814243
Models,18.20866394,27.56648636,182.0866394,275.6648636
However,-13.07721519,-27.85578156,-130.7721519,-278.5578156
specific,29.39934921,0.553703249,293.9934921,5.53703249
perfect,44.4046402,2.776688576,444.046402,27.76688576
Francisco,-9.036185265,29.2276783,-90.36185265,292.276783
Grand,10.37255859,-20.05779266,103.7255859,-200.5779266
Solar,10.12339497,-19.63852501,101.2339497,-196.3852501
Minimum,10.5793457,-20.38030434,105.793457,-203.8030434
speculate,32.08820724,0.159017831,320.8820724,1.59017831
limited,21.06624794,-6.485605717,210.6624794,-64.85605717
understanding,7.231489658,3.663227558,72.31489658,36.63227558
happens,-12.32082081,-20.05544281,-123.2082081,-200.5544281
Maunder,10.93090057,-20.77840233,109.3090057,-207.7840233
indeed,16.84496689,-20.33654213,168.4496689,-203.3654213
Little,-17.63365746,-43.76441193,-176.3365746,-437.6441193
seems,27.85117149,12.06404018,278.5117149,120.6404018
assume,-47.72166824,26.80055618,-477.2166824,268.0055618
activity,22.18174744,-12.53658676,221.8174744,-125.3658676
During,-13.70849609,-38.84570313,-137.0849609,-388.4570313
represents,-20.68616486,-35.7929306,-206.8616486,-357.929306
blue,-22.71786499,-35.64494324,-227.1786499,-356.4494324
red,8.257497787,-23.66892624,82.57497787,-236.6892624
Several,21.08841515,20.29713631,210.8841515,202.9713631
forecast,30.8405304,-18.50120926,308.405304,-185.0120926
tells,2.329153538,-0.656994045,23.29153538,-6.56994045
six,-28.88749695,-7.814274311,-288.8749695,-78.14274311
Europe,10.02268219,-22.71353531,100.2268219,-227.1353531
comparison,-9.664357185,-29.83366394,-96.64357185,-298.3366394
assertions,16.38154221,9.155427933,163.8154221,91.55427933
left,-4.856452465,-45.33240509,-48.56452465,-453.3240509
save,-27.38568878,11.73293972,-273.8568878,117.3293972
media,-11.98816967,-46.33509445,-119.8816967,-463.3509445
myth,-4.31400013,24.08744812,-43.1400013,240.8744812
quote,15.86190224,11.17844486,158.6190224,111.7844486
Special,-2.53092289,31.50735855,-25.3092289,315.0735855
C,-20.29549789,-5.92944622,-202.9549789,-59.2944622
threshold,-22.41023254,-24.18981361,-224.1023254,-241.8981361
little,5.039346218,12.63489914,50.39346218,126.3489914
chance,17.03496361,-22.3145237,170.3496361,-223.145237
normal,29.39353561,18.86746025,293.9353561,188.6746025
Rather,-13.94972897,3.460016251,-139.4972897,34.60016251
author,-3.564417362,35.40111542,-35.64417362,354.0111542
Hans,-14.15436268,17.99826431,-141.5436268,179.9826431
Otto,-19.1945591,18.19157982,-191.945591,181.9157982
Every,-16.0659771,17.61167145,-160.659771,176.1167145
irreversible,14.29639339,-21.55325699,142.9639339,-215.5325699
islands,20.57257271,-35.06695557,205.7257271,-350.6695557
quite,1.11062634,17.78645515,11.1062634,177.8645515
drastic,6.452796936,15.89187145,64.52796936,158.9187145
decline,13.16816902,-37.72690201,131.6816902,-377.2690201
toll,5.71269989,-32.02333832,57.1269989,-320.2333832
rely,21.45180702,26.95922089,214.5180702,269.5922089
web,-29.13080215,3.243335009,-291.3080215,32.43335009
compiled,-19.74499512,11.06594372,-197.4499512,110.6594372
list,22.84720612,4.675409317,228.4720612,46.75409317
Inc,-29.62690926,33.61375427,-296.2690926,336.1375427
meteorologist,-29.8638382,16.40512466,-298.638382,164.0512466
Copyright,-51.83555984,-10.82044411,-518.3555984,-108.2044411
reserved,-41.59019089,7.803181648,-415.9019089,78.03181648
Information,-28.39900589,15.0374527,-283.9900589,150.374527
Not,-4.266147614,50.76200485,-42.66147614,507.6200485
My,-48.18901443,8.549715042,-481.8901443,85.49715042
Use,-49.94835281,9.144394875,-499.4835281,91.44394875
Advertise,-49.64907074,9.613647461,-496.4907074,96.13647461
Open,-1.48948288,35.03526688,-14.8948288,350.3526688
Arguments,-1.456529856,35.42328262,-14.56529856,354.2328262
Skeptics,4.537787437,29.58150864,45.37787437,295.8150864
Term,-6.493403435,35.77606201,-64.93403435,357.7606201
search,-5.150394917,12.06135273,-51.50394917,120.6135273
find,43.63043976,12.28268528,436.3043976,122.8268528
panel,2.18739295,3.760538816,21.8739295,37.60538816
feature,-29.86132813,-6.995434284,-298.6132813,-69.95434284
seconds,11.93631744,33.52145767,119.3631744,335.2145767
pp,4.355262756,24.15801239,43.55262756,241.5801239
Home,-45.98313141,26.68457985,-459.8313141,266.8457985
gaining,-7.739614487,-48.27830505,-77.39614487,-482.7830505
declining,13.6715765,-36.34454727,136.715765,-363.4454727
sensitivity,-11.66995525,-0.26632002,-116.6995525,-2.6632002
SkS,2.094406366,37.16709518,20.94406366,371.6709518
Weekly,8.296032906,51.78788757,82.96032906,517.8788757
Digest,2.03899312,37.14490128,20.3899312,371.4490128
Roundup,1.764290571,36.84965134,17.64290571,368.4965134
Observations,39.72690964,-24.32911873,397.2690964,-243.2911873
outweigh,-3.318859816,-16.65934753,-33.18859816,-166.5934753
benefits,-3.210146666,-16.70163918,-32.10146666,-167.0163918
confirms,-2.098760605,29.5987854,-20.98760605,295.987854
Myths,-5.826598644,28.38079262,-58.26598644,283.8079262
summary,3.256200314,14.52501488,32.56200314,145.2501488
popularity,19.59806633,-2.878998041,195.9806633,-28.78998041
Click,-42.41784668,20.02421951,-424.1784668,200.2421951
detailed,22.41682434,36.35641479,224.1682434,363.5641479
numbers,-16.29881859,-30.13248444,-162.9881859,-301.3248444
whatever,11.32196903,-12.52750969,113.2196903,-125.2750969
dominant,21.22104073,-12.20165825,212.2104073,-122.0165825
forcing,-19.64865112,-10.88881302,-196.4865112,-108.8881302
directions,18.19862938,-6.107657433,181.9862938,-61.07657433
successfully,7.773332119,-13.87928581,77.73332119,-138.7928581
cannot,16.3733902,-28.87067413,163.733902,-288.7067413
scales,8.349181175,-49.75025558,83.49181175,-497.5025558
continued,21.20448303,-22.61967659,212.0448303,-226.1967659
Satellites,-8.339069366,-49.21278,-83.39069366,-492.1278
measure,-10.71319389,-27.83081055,-107.1319389,-278.3081055
lags,20.97859764,-51.38003159,209.7859764,-513.8003159
positive,40.1987114,-16.33213043,401.987114,-163.3213043
feedback,39.88965607,-16.20643425,398.8965607,-162.0643425
confirmed,29.63009262,6.005942345,296.3009262,60.05942345
heading,12.92535973,-4.722084045,129.2535973,-47.22084045
threatens,2.592041254,-27.46966171,25.92041254,-274.6966171
Hockey,10.60677528,28.21348953,106.0677528,282.1348953
stick,27.30838203,-55.87776947,273.0838203,-558.7776947
broken,27.2844944,-55.97013092,272.844944,-559.7013092
Climategate,10.68754292,20.30586243,106.8754292,203.0586243
CRU,2.726994038,18.4178791,27.26994038,184.178791
emails,10.57701015,20.13598824,105.7701015,201.3598824
Al,2.647157192,48.59326172,26.47157192,485.9326172
Gore,2.740391493,48.72123718,27.40391493,487.2123718
book,4.625065804,45.30275345,46.25065804,453.0275345
books,-16.07013893,23.23961639,-160.7013893,232.3961639
cosmic,42.64757156,-19.56473732,426.4757156,-195.6473732
rays,42.68535233,-19.64586067,426.8535233,-196.4586067
exaggerated,24.9558239,-19.77664757,249.558239,-197.7664757
measurements,-21.99825287,-34.383255,-219.9825287,-343.83255
steadily,17.44018936,-37.21495438,174.4018936,-372.1495438
Medieval,-17.2307148,-46.30631256,-172.307148,-463.0631256
Warm,-17.22559738,-46.29243851,-172.2559738,-462.9243851
Period,-17.24133492,-46.32096481,-172.4133492,-463.2096481
medieval,-15.68019199,-50.48942184,-156.8019199,-504.8942184
Mars,21.78917122,-50.39928436,217.8917122,-503.9928436
undergoing,1.750738859,-38.47984695,17.50738859,-384.7984695
strong,28.41953659,-30.33903313,284.1953659,-303.3903313
money,8.436480522,-1.819212914,84.36480522,-18.19212914
notably,8.352547646,-2.133008718,83.52547646,-21.33008718
irrelevant,27.20696449,9.45897007,272.0696449,94.5897007
balance,-17.01082993,-38.29953384,-170.1082993,-382.9953384
add,-8.950978279,-24.20630646,-89.50978279,-242.0630646
removing,-6.434497356,19.24690819,-64.34497356,192.4690819
alarmist,16.28509903,2.953556299,162.8509903,29.53556299
documented,-22.4579792,32.13349915,-224.579792,321.3349915
predictions,17.63245201,12.03783417,176.3245201,120.3783417
Polar,-42.54244614,17.46891975,-425.4244614,174.6891975
bear,-19.00297165,-31.36073303,-190.0297165,-313.6073303
harm,6.602820396,-9.348203659,66.02820396,-93.48203659
indicating,19.85093117,-16.51745033,198.5093117,-165.1745033
Greenland,-9.555520058,-47.39663696,-95.55520058,-473.9663696
satellite,-29.03153801,-36.81135559,-290.3153801,-368.1135559
measurement,24.14263344,-17.78563881,241.4263344,-177.8563881
welfare,4.156282425,-15.69468594,41.56282425,-156.9468594
enhanced,19.02190971,-30.01459503,190.2190971,-300.1459503
variable,29.99080658,-24.56055641,299.9080658,-245.6055641
numerous,-1.023563266,9.552185059,-10.23563266,95.52185059
empirical,43.30858231,-15.74487686,433.0858231,-157.4487686
multiple,12.83955383,-4.091176033,128.3955383,-40.91176033
Jupiter,16.4935627,-48.62992096,164.935627,-486.2992096
anyway,16.76854324,-48.76815796,167.6854324,-487.6815796
recently,15.23461723,-48.78836823,152.3461723,-487.8836823
recovered,-4.760666847,-47.04616547,-47.60666847,-470.4616547
correlation,29.16654205,-23.05841827,291.6654205,-230.5841827
determined,-1.216021657,0.904842377,-12.16021657,9.04842377
troposphere,33.83605957,-12.04802799,338.3605957,-120.4802799
Aerosols,25.10763741,-13.63951683,251.0763741,-136.3951683
Chicago,14.01938915,36.65149689,140.1938915,366.5149689
El,-60.9223671,17.96548653,-609.223671,179.6548653
Ni,-60.90968323,17.97314453,-609.0968323,179.7314453
Nino,30.14033318,-28.99241257,301.4033318,-289.9241257
responsible,33.07913589,3.004405737,330.7913589,30.04405737
complicated,-4.585553169,-47.16466904,-45.85553169,-471.6466904
tropospheric,32.72863007,-11.06075382,327.2863007,-110.6075382
Oscillation,25.33427811,-27.9306736,253.3427811,-279.306736
PDO,25.36528778,-27.89295006,253.6528778,-278.9295006
nd,14.03892899,22.65324402,140.3892899,226.5324402
law,14.22693253,22.26993561,142.2693253,222.6993561
contradicts,14.44758129,21.86646271,144.4758129,218.6646271
theory,14.71716881,21.76166534,147.1716881,217.6166534
detail,26.95324135,9.489973068,269.5324135,94.89973068
error,8.174385071,-18.71914482,81.74385071,-187.1914482
falsified,45.33718109,5.077828407,453.3718109,50.77828407
Those,2.752801418,-4.843120098,27.52801418,-48.43120098
Clouds,39.73778152,-14.65709305,397.3778152,-146.5709305
negative,39.05904007,-15.32697296,390.5904007,-153.2697296
cloud,41.2490387,-17.13162041,412.490387,-171.3162041
unlikely,35.98612976,-15.38241577,359.8612976,-153.8241577
strongly,-3.480016947,6.703672409,-34.80016947,67.03672409
certainty,14.25408363,0.98087436,142.5408363,9.8087436
chain,0.46825096,-26.21417236,4.6825096,-262.1417236
statement,24.65391731,11.01379871,246.5391731,110.1379871
correct,36.66610718,7.559670925,366.6610718,75.59670925
reported,-18.4073658,11.11490059,-184.073658,111.1490059
Volcanoes,21.34717178,-14.41256332,213.4717178,-144.1256332
emit,3.742933273,-48.69927979,37.42933273,-486.9927979
Humans,-8.145013809,-38.84360886,-81.45013809,-388.4360886
sheet,-9.654466629,-46.99856949,-96.54466629,-469.9856949
Sheet,-17.37879372,-40.28693771,-173.7879372,-402.8693771
refute,-46.97987366,-23.14531326,-469.7987366,-231.4531326
Methane,-52.09547806,25.703722,-520.9547806,257.03722
permafrost,1.842967033,-48.3743782,18.42967033,-483.743782
reporting,21.04080582,12.5007391,210.4080582,125.007391
falling,42.26667023,-5.562709808,422.6667023,-55.62709808
humidity,22.90099525,-26.81326675,229.0099525,-268.1326675
provides,22.56375504,36.24861908,225.6375504,362.4861908
hide,29.69223022,7.778308868,296.9223022,77.78308868
discussed,-4.213851929,13.03052044,-42.13851929,130.3052044
evaporation,8.933070183,-41.73302841,89.33070183,-417.3302841
falls,9.996265411,-48.46184158,99.96265411,-484.6184158
Wildfires,-58.39767456,18.40381432,-583.9767456,184.0381432
massive,-6.60961628,-21.42371559,-66.0961628,-214.2371559
Monckton,-19.90106201,-4.659324646,-199.0106201,-46.59324646
Pluto,21.77622223,-50.44057846,217.7622223,-504.4057846
driver,23.27608299,-18.14233398,232.7608299,-181.4233398
confirm,23.2097187,-18.12384796,232.097187,-181.2384796
Peer,-7.906366348,16.12157249,-79.06366348,161.2157249
review,2.46186924,10.56915665,24.6186924,105.6915665
corrupted,30.28183174,-16.40229797,302.8183174,-164.0229797
Independent,-9.353209496,31.9924736,-93.53209496,319.924736
Review,-9.566540718,32.32402039,-95.66540718,323.2402039
scale,-23.32686615,-15.76693726,-233.2686615,-157.6693726
expensive,-9.343298912,-18.45630264,-93.43298912,-184.5630264
Antarctic,-9.449110985,-45.81646729,-94.49110985,-458.1646729
grown,19.09848022,-58.15625381,190.9848022,-581.5625381
statistics,-9.50213623,15.97789574,-95.0213623,159.7789574
Lindzen,-20.70918655,23.68308449,-207.0918655,236.8308449
Choi,-21.42259407,23.56811714,-214.2259407,235.6811714
viewed,-13.06950378,-1.927039981,-130.6950378,-19.27039981
flawed,35.45812607,20.47749329,354.5812607,204.7749329
Phil,-23.84109688,34.94528961,-238.4109688,349.4528961
Jones,-23.87372398,34.8354187,-238.7372398,348.354187
hypothesis,39.23863602,8.076075554,392.3863602,80.76075554
test,28.76747894,-5.787651539,287.6747894,-57.87651539
originally,14.81912613,-18.19097137,148.1912613,-181.9097137
bias,27.96107292,29.38414574,279.6107292,293.8414574
kept,1.410974026,-2.281047583,14.10974026,-22.81047583
hard,-0.241311997,1.833845019,-2.41311997,18.33845019
urgent,11.88039017,2.449083328,118.8039017,24.49083328
points,19.3170929,15.75380516,193.170929,157.5380516
Roy,-33.10222244,22.5040226,-331.0222244,225.040226
Spencer,-33.12745285,22.51852989,-331.2745285,225.1852989
Hansen,50.47922516,-1.029139876,504.7922516,-10.29139876
prediction,36.47994614,-12.8217144,364.7994614,-128.217144
scenario,7.591808796,13.60608196,75.91808796,136.0608196
B,-24.86074066,18.65648842,-248.6074066,186.5648842
aerosol,38.87355423,-18.78827095,388.7355423,-187.8827095
significance,24.18703842,9.759121895,241.8703842,97.59121895
chaotic,45.12258911,-7.278998375,451.2258911,-72.78998375
basis,24.67150307,2.596658945,246.7150307,25.96658945
signed,8.750478745,24.51071739,87.50478745,245.1071739
Petition,8.583307266,24.87512207,85.83307266,248.7512207
petition,8.87555027,24.28055382,88.7555027,242.8055382
Less,-17.7369442,15.55301666,-177.369442,155.5301666
core,-9.153327942,-32.32884979,-91.53327942,-323.2884979
hence,24.47817993,-19.65769768,244.7817993,-196.5769768
precise,26.84138489,-16.6656723,268.4138489,-166.656723
Australia,-8.871901512,36.54333878,-88.71901512,365.4333878
within,17.02352142,-27.70135117,170.2352142,-277.0135117
graphs,-23.88598061,4.594798088,-238.8598061,45.94798088
contradicted,-11.3504591,3.392676592,-113.504591,33.92676592
disappeared,-29.10364723,1.141071439,-291.0364723,11.41071439
simply,15.62914562,-10.34218121,156.2914562,-103.4218121
available,-26.3329525,3.238703251,-263.329525,32.38703251
requests,-22.74454117,1.002353191,-227.4454117,10.02353191
inquiry,17.47902298,-10.72110462,174.7902298,-107.2110462
Modern,4.612996101,29.2843647,46.12996101,292.843647
Tuvalu,21.35728455,-35.94953918,213.5728455,-359.4953918
larger,24.17174339,27.23448753,241.7174339,272.3448753
Oreskes,29.34756279,-50.55915833,293.4756279,-505.5915833
Peiser,28.05043793,-50.73372269,280.5043793,-507.3372269
retracted,9.171946526,30.85576439,91.71946526,308.5576439
criticism,0.100444056,10.25106144,1.00444056,102.5106144
baseload,-9.81023407,-19.93144798,-98.1023407,-199.3144798
Trenberth,18.1631012,17.45993614,181.631012,174.5993614
extensive,-4.627871037,5.410509109,-46.27871037,54.10509109
went,17.62709045,-10.33169079,176.2709045,-103.3169079
able,8.050358772,-14.41299057,80.50358772,-144.1299057
begin,17.07829475,-11.82855892,170.7829475,-118.2855892
Satellite,33.31523895,-7.03019619,333.1523895,-70.3019619
inflated,33.3925972,-16.42245674,333.925972,-164.2245674
Temperature,-33.65799332,19.53510094,-336.5799332,195.3510094
errors,36.0596199,-18.07831573,360.596199,-180.7831573
variations,26.82383919,-27.27046776,268.2383919,-272.7046776
modern,20.04356194,-25.7974987,200.4356194,-257.974987
disproven,29.37960052,6.171050549,293.7960052,61.71050549
possibility,2.072812319,6.896222115,20.72812319,68.96222115
linear,44.01021957,-7.777727604,440.1021957,-77.77727604
barely,-0.056186914,-47.23925018,-0.56186914,-472.3925018
Mauna,44.23268127,-28.39679337,442.3268127,-283.9679337
Loa,44.22828674,-28.39576721,442.2828674,-283.9576721
volcano,44.00802612,-28.30665016,440.0802612,-283.0665016
measuring,8.073102951,-18.74993324,80.73102951,-187.4993324
experiment,25.22556114,16.63290405,252.2556114,166.3290405
necessary,47.01318359,-3.101316214,470.1318359,-31.01316214
failed,32.32804489,25.08350372,323.2804489,250.8350372
runaway,34.99968719,-21.07841682,349.9968719,-210.7841682
phase,34.61568451,-21.7376442,346.1568451,-217.376442
dense,-0.9959867,-35.75374603,-9.959867,-357.5374603
planetary,13.91742706,-49.19699097,139.1742706,-491.9699097
curve,49.90863037,5.445792198,499.0863037,54.45792198
fitting,49.91129303,5.456961632,499.1129303,54.56961632
physical,20.38390541,-0.74845916,203.8390541,-7.4845916
anyone,5.118153572,-1.335213184,51.18153572,-13.35213184
observation,24.80486107,15.94468975,248.0486107,159.4468975
shelves,-27.45448494,-10.20732021,-274.5448494,-102.0732021
Editors,1.707926512,19.84298515,17.07926512,198.4298515
letter,-4.473482132,15.13396072,-44.73482132,151.3396072
Coral,-49.83774567,30.10498619,-498.3774567,301.0498619
atolls,18.28895187,-30.75963783,182.8895187,-307.5963783
unable,14.57728386,-2.535230398,145.7728386,-25.35230398
Internal,25.06156731,-27.25749397,250.6156731,-272.5749397
demonstrate,13.47562981,-5.178048134,134.7562981,-51.78048134
eventually,0.509028912,-43.03271866,5.09028912,-430.3271866
Schmittner,-21.25405884,21.81092453,-212.5405884,218.1092453
lower,-21.81280708,-8.301682472,-218.1280708,-83.01682472
reconstruction,-11.34865093,-2.008618593,-113.4865093,-20.08618593
Last,-12.7405386,-1.951198816,-127.405386,-19.51198816
Maximum,-12.35577965,-1.967116117,-123.5577965,-19.67116117
lost,-5.467241287,-42.86520004,-54.67241287,-428.6520004
single,24.79745102,17.46013641,247.9745102,174.6013641
contrary,20.79426575,5.606728077,207.9426575,56.06728077
function,28.97449875,-10.44773197,289.7449875,-104.4773197
mistaken,28.8455925,3.213304281,288.455925,32.13304281
underlying,18.10702705,9.541223526,181.0702705,95.41223526
radiative,-19.61691284,-10.87695503,-196.1691284,-108.7695503
Royal,-4.280669212,20.69139099,-42.80669212,206.9139099
Society,-10.45108223,19.13091087,-104.5108223,191.3091087
skepticism,-3.814864159,20.59299088,-38.14864159,205.9299088
regarding,20.17453384,10.89775085,201.7453384,108.9775085
figure,19.51369286,10.05127525,195.1369286,100.5127525
supported,32.93466568,6.096093178,329.3466568,60.96093178
La,30.43456078,-28.77627945,304.3456078,-287.7627945
Nina,30.56436729,-28.78913498,305.6436729,-287.8913498
Current,33.98127365,-29.31847,339.8127365,-293.1847
thousand,0.888495207,-44.84664917,8.88495207,-448.4664917
UAH,32.4227066,-9.465766907,324.227066,-94.65766907
prove,25.70418167,17.31760406,257.0418167,173.1760406
biased,27.07011032,24.23457336,270.7011032,242.3457336
attribution,21.48736572,10.79634953,214.8736572,107.9634953
Industrial,-8.867935181,-28.62278366,-88.67935181,-286.2278366
hockey,27.31341362,-55.86014175,273.1341362,-558.6014175
reconstructions,-10.33327007,-1.127305269,-103.3327007,-11.27305269
Mann,-1.478384376,7.882762432,-14.78384376,78.82762432
cancel,21.4353981,-40.95239639,214.353981,-409.5239639
Barrier,-10.85839939,-42.09041595,-108.5839939,-420.9041595
Reef,-10.89146137,-42.21233749,-108.9146137,-422.1233749
clearly,-21.80491257,40.06734467,-218.0491257,400.6734467
Loehle,-22.83087158,-5.386092663,-228.3087158,-53.86092663
Scafetta,-22.79072952,-5.287633419,-227.9072952,-52.87633419
simplistic,15.81373215,3.40141058,158.1373215,34.0141058
Postma,35.83148956,-18.69673347,358.3148956,-186.9673347
considering,12.61200333,-7.164612293,126.1200333,-71.64612293
survived,-8.840245247,-38.01702881,-88.40245247,-380.1702881
Heatwaves,-52.59107971,20.72615242,-525.9107971,207.2615242
heatwaves,5.930996895,-38.25421524,59.30996895,-382.5421524
Director,-15.83103561,22.70227242,-158.3103561,227.0227242
writing,-13.3458662,12.31489849,-133.458662,123.1489849
responses,18.23225784,24.21308899,182.3225784,242.1308899
John,-11.85386562,27.24834061,-118.5386562,272.4834061
Cook,-16.52429581,20.24318886,-165.2429581,202.4318886
Website,-29.60775375,7.394478798,-296.0775375,73.94478798
Cold,-45.29123688,26.50920296,-452.9123688,265.0920296
Spells,-45.24488449,26.48653793,-452.4488449,264.8653793
Floods,-44.7583313,26.40386581,-447.583313,264.0386581
